sentence,binary_label,tags
mr bush is reserving the right in rare instances to keep congress in the dark asserting a constitutional prerogative the committee doesnt recognize,0,O O O O O O O O O O O O O O O O O O O O O O O
and a pending justice department interpretation of the assassination ban could raise questions that would have to be settled,0,O O O O O O O O O O O O O O O O O O O
moreover both sides may face political critics,0,O O O O O O O
some conservatives will accuse the president of promising congress too much,0,O O O O O O O O O O O
and they continue anonymously attacking cia director william webster for being too accommodating to the committee,0,O O O O O O O O O O O O O O O O
at the same time some congressional liberals will accuse sens,0,O O O O O O O O O O
boren and cohen of wimping out and they will warn that the lawmakers concessions raise the specter of more internationally embarrassing covert operations like the mining of nicaraguan harbors and the iran arms sales,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but if the cooperative attitude holds and there is greater consultation on covert activities the country could be entering an era when such harebrained schemes are scrapped before they get off the drawing boards while risky but wellplanned secret operations can be undertaken without fear that a panicky congress will balk,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
several of the new york stock exchanges own listed companies led by giant contel corp are joining for the first time to complain about program trading and the exchanges role in it,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
claiming program trading has turned the big board into a gambling casino contel chairman charles wohlstetter said that he and at least other corporate executives are forming an unprecedented alliance,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the group mr wohlstetter said in an interview wants to end the markets wild price swings that critics blame on computeraided programtrading strategies,0,O O O O O O O O O O O O O O O O O O O O O O O
the group will complain to washington to the heads of programtrading firms and to the heads of the big board itself he said,0,O O O O O O O O O O O O O O O O O O O O O O O
pressure has been building on the big board in the past two weeks to do something about market volatility which many investors say is caused by program trading,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the markets fridaytheth plunge of points in the dow jones industrial average and the big boards understated response to it galvanized some longstanding dissatisfaction among companies listed on the exchange,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr wohlstetter for example said he wrote to big board chairman john j phelan jr about program trading after the point dow plunge and as in previous queries what i get back is gobbledygook he said hes upset that mr phelan trying to calm investors after the plunge said that investors would simply have to get used to the markets big price swings,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the focus of the outcry has been stockindex arbitrage which accounts for about half the program trading that goes on,0,O O O O O O O O O O O O O O O O O O O O
index arbitragers argue that their trading is healthy because it links markets but critics say such trading accelerates market movements and increases the chance for a crash,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
the big board has refused to be drawn into a public debate about program trading,0,O O O O O O O O O O O O O O O
richard grasso big board president last week said only that the exchange is concerned about all its constituents,0,O O O O O O O O O O O O O O O O O O
privately exchange officials worry that without a hospitable system for program trading at the big board billions of dollars in trading will simply migrate to overseas exchanges such as londons,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
it is partly for this reason that the exchange last week began trading in its own stock basket product that allows big investors to buy or sell all stocks in the standard poors index in a single trade,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
one intended customer of the new basket product is index arbitragers according to the exchange,0,O O O O O O O O O O O O O O O
investors have complained for some time about program trading particularly index arbitrage to little avail,0,O O O O O O O O O O O O O O O
but according to some big board traders an organized campaign from exchangelisted companies might make the exchange finally consider big changes they wont fight the listed companies,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
now the assault is on said one top trader,0,O O O O O O O O O
the big board cant ban stockindex futures of course but it could ban use of its highspeed electronic trading system for program trading or at least encourage securities firms to back off,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the exchange put a bit of a damper on program trading when last year it simply started to publish monthly statistics of each firms programtrading volume,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
contels mr wohlstetter said the group of big board companies isnt ready to go public yet with its effort and that he doesnt plan to be the leader once it is public,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
however he said he planned to spend the weekend making calls to gather additional support,0,O O O O O O O O O O O O O O O
among those mr wohlstetter said he has been talking to are sanford weill of primerica corp which is the parent of smith barney harris upham co gte corp s james johnson and itt corp s rand araskog,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
